,design,analysis,development,evaluation,review,processing,detailed,optimization,check,creation,training,failure,manufacturing,reasoning,acquisition,inference,manufacture,navigation,scheduling,archive,certification,dissemination,solving,plm,recycling,authoring,mdao,analyzing,summarizing,alm,crawling,calculating,access,word,api,google,matlab,excel,tr,outlook,reasoner,protégé,oracle,eclipse,wikipedia,catia,solidworks,rce,sas,ideas,modelcenter,sumo,git,spss,optimus,tornado,openmdao,imagenet,aaa,jade,tigl,brics,flops,isight,tixi,ug,pest,ceasiom,prado,proteus,networkx,janus,kaon,daedalus,syndeia,saxon,multilinq,fsms,whatsopt,pykechain,texttoonto,cfview,davetools,semsearch,solidedge,mopcssoviz,vivisimo,description,material,image,difficulty,ontology,quantity,cad,video,metadata,taxonomy,audio,documents,animation,bom,images,forms,assemblies,capp,freebase,animations,babelnet,ikewiki,sweetwiki,express,python,uml,sql,sparql,sysml,wordnet,nosql,postgresql,vba,bfo,xquery,cmdows,kadmos,rds,vampzero,cco,openvsp,cypher,codex,mdax,rvf,solr,yawl,addam,serql,fortan,multiwordnet,dtad,step,add,database,xml,owl,rdf,html,pdf,json,csv,flash,soap,cpacs,stl,iges,vrml,acis,jpeg,dxf,txt,mpeg,png,gif,parasolid,mov,dwg,jpg,igs,tiff,postscript,wav,dwf,wrp,wmv,jpgs
design,0.0,178.25549295445148,150.37632113891908,99.24641008035577,82.12455378305623,60.35763332955581,86.0182716012614,112.17284752413626,44.68876949221235,44.29111941830594,44.27536500446733,40.203956060349064,86.87836133312011,39.978041919720596,33.982071477443384,24.346460965870055,45.97230425384286,24.593840234459208,21.011092590877208,13.326727517424992,15.222786762209815,6.199139980288241,14.889366178272557,10.008264157703563,6.249732904099875,3.722119785266514,8.04883917788126,2.016113871048198,1.3364805839299567,0.7253344096096612,0.20759313555895081,0.24834989961067622,84.34115036230158,45.01142449889128,49.083908580792574,12.851254491676153,15.253394562689508,14.447986571118651,38.41481242153123,6.4712031607790035,4.404986936325609,6.009962452578204,4.243021936149415,3.9060477654341543,3.7272104149134915,8.699931040706698,5.063910097347036,7.622365251673518,2.288926897504404,4.033490702206371,3.5451168678918106,1.5329106440381475,3.766757794824661,1.370085644455465,2.727733075810679,1.7164690794384232,2.3689359931198903,0.5444028207615926,1.9293515210433239,1.5475028381805656,1.7490299009997916,1.7826435000166472,2.5295096230235417,1.564492663686477,1.3307207412320732,3.522857627155907,0.45390247043562604,2.389633964429806,1.25790203934656,0.7579542683161475,0.5632888722195681,0.2959812525483523,0.09744140526830658,0.6668934155948985,0.14531138148836692,0.1478847452083449,0.4655840739039711,0.25536418868503163,0.4242640687119285,0.23448077526589256,0.04515286804102807,0.24855120458525076,0.0228317786409256,0.07568930503013023,0.22497904824297116,0.07474350927519359,0.03806934938134405,75.56539299839811,77.41893606610634,32.07421999893745,18.733627394154514,58.132678281412005,15.72000318059236,72.98796306479188,17.65191020352764,18.387518558193197,18.19754931423455,8.292865680237139,12.673377773497359,5.689286528241675,6.641504200841441,3.4277295606132965,4.919982787703873,3.3715094620625,2.9126591459844633,0.2868924943972675,0.3319422304377585,0.0370771605249343,0.043852900965351466,0.04885319687460315,49.16162658039917,16.015007598377505,21.191535899695538,9.797338361193551,5.768891016474248,10.376649128648078,1.5103610064944832,1.4937934699943105,1.640068107553418,1.563609302573882,2.0547142592215666,0.6650043948231672,2.6229564286603275,2.323358070110952,2.7115901168733574,2.0273486251328,1.9069175973285395,1.3817810489832716,0.3136989952584672,0.579003948860114,0.8657205807186147,0.7790298985909857,0.1941078827290597,0.873703329085306,1.1575497474833725,0.11816283870193638,0.014479074758768978,0.021491713855208944,0.4472135954999579,102.62613736321275,128.46071794316506,75.35763155717152,41.53470412438702,46.36378214547628,14.111095891769773,15.018561736005735,10.810631486555314,7.333150830243548,3.202102941500061,3.5504966191262812,4.1832353067889825,11.502525935118403,4.986850340003988,3.4879405281784304,2.5688711039317806,1.7450285994126526,0.8301003409295542,1.6155241943609828,0.7153980368960638,0.6987556344111885,0.5221484148960934,0.5151403056066973,1.0605827635433598,1.2047666644830755,0.7981329478435568,0.3177087106440415,0.2775686144970877,0.3747637402660164,0.22424460188888354,0.17384926057447472,0.27115603222738255,0.031219527052723135,0.03042903097250923,0.026499947000159
analysis,178.25549295445148,0.0,84.25231620877362,65.0615296567695,59.801985676733615,59.46559361894006,71.69230392874674,71.30411981275043,32.32367413703513,28.26644401538799,29.97772104436242,38.87880866687045,49.26656463056947,25.700085908379886,26.963981540178057,19.384501468410757,14.609412161655536,14.678208038138239,15.38983908622744,10.147524136767965,9.373330605709207,5.5597464683748745,9.86902723662068,5.231348449853308,2.6718501193536675,1.8073312439956224,6.064418115672639,1.8218949050094317,0.5233660818996182,0.3092002106162897,0.3433599968353323,0.08086686344104693,54.2174973370417,32.852321526431,29.20753965773691,8.610275065537332,13.01283775381801,11.867930098392607,34.465365917517715,3.969370991569207,3.0598100124463286,3.2637179106896452,3.328866444257646,2.164036426484195,3.101095273877207,3.3738446174449974,1.6284930120171126,4.680306484889435,2.195973146164226,2.50123712867288,3.5713110767088656,1.1794959944623775,1.7472203456316404,2.4271362011383584,1.6194624113389553,1.450282769706593,2.1216999109702064,0.7621623672975016,1.7539622345405774,0.5119781436152259,1.2173416848001781,1.223590883818054,1.7585978239358486,1.1215202327372276,0.9056072077834592,2.588658825916406,0.4974940118405774,1.68158969231884,0.7467604828434385,0.9293484136588382,0.6016276627083875,0.4285507483288451,0.10769239270582359,0.3195044073545355,0.05290574046157174,0.12470909284884343,0.39895835413225683,0.7614293459097998,0.39621290427273126,0.16694126562686434,0.06400064883431317,0.10414516261528024,0.1305729965022216,0.05003208726802619,0.03501514342475415,0.035646150289975954,0.032042066805600074,49.70114224076851,44.847221007445285,40.25521289229845,12.209703436224588,31.959098996005732,12.044228344810005,29.870367297737733,15.908630019544129,13.107030498392378,11.75362518223315,5.202335274799596,7.564106825736083,2.546475000728436,3.50854259443613,4.678819580937883,2.8543513498946043,1.7240958883123798,1.4197648766483355,0.17009889127377514,0.06152650987194416,0.041185114223883094,0.08333333333333333,0.018821080876776804,32.01318041759857,13.405465314314005,12.346596948459709,6.718580895840061,3.5538517439721646,8.661282039533303,1.9684960747013311,1.3429675348444121,0.78068643888274,1.1944259046047285,1.3935543875935357,0.4526465970940565,1.2117522211778429,1.345598101169846,1.8446456182158324,0.9395030558788093,0.9110704977072215,0.9639323412560675,0.35711902863806533,0.5076061584191829,0.4585781624945277,0.5866885748959083,0.13222707813126014,0.18480085563858886,0.23365908293262638,0.052808455162836894,0.07537783614444091,0.03217447260438934,0.17677669529663687,72.05007745121303,86.87678408619877,46.188952751606166,27.31060829421279,30.185544629979628,9.685003474658908,9.30482019486594,8.99066097119779,5.268354321986072,3.3520891823086028,3.0456382470725263,2.1363949049098085,7.268909339351216,2.618653439264162,2.421459243313986,1.4128425648139022,0.6215149312983156,0.49041380678942526,0.9866789232036361,1.55151792280969,0.38616747643422344,0.3885651852350678,0.35838359972582756,0.4242957696496168,1.138979004682517,0.6291975696741117,0.29481954646724856,0.13281128708505988,0.2699936508363621,0.15932293516532853,0.10661291808679488,0.19955615037833613,0.03275608910402092,0.0318464877649241,0.027420424855354085
development,150.37632113891908,84.25231620877362,0.0,53.72862636874003,52.96453258105279,41.85982601793464,39.27103486635789,37.0861456020056,22.825103836278128,31.686325547264335,32.91483468150768,21.591538350443273,40.618873884803854,22.311672792315484,24.98983375984528,14.027640556323341,17.401131392844324,14.94649310539143,12.02807389905523,7.453413746097444,10.011002852117985,5.794699834883089,7.797648793104547,6.791784049316385,2.8217293680828757,2.258232475555143,5.210752255016249,1.4117009678277113,0.39544142613526334,0.8141226811522003,0.1275908357231183,0.05981247996241955,51.84603294803181,24.79341956802063,47.68368966633321,8.452871412850602,7.9998079834502125,9.60343586529493,25.500119925067185,5.09794951326336,3.7985853798374336,7.106920992668225,3.3647927046159953,5.499655784884988,2.7841489106873927,2.9146943594602104,2.249111813555508,4.993169324101651,0.9655855472816431,3.176832003394026,1.2962671925940026,0.871609754496825,2.2038015474118526,0.7248686262356532,1.7179845549526915,0.8056132398994547,1.4015966878712887,0.5573229656187626,0.7199222735765477,1.9719760535280755,0.7366188440824551,0.921458044913223,1.017215133802817,0.5609228152892671,0.7177594475404483,2.496482096707796,0.38904802466095206,0.5519329962987076,0.6373748443974077,0.19098835477744347,0.36489877403693677,0.35778652107807213,0.11912906026920068,0.4475658239454192,0.07619837453523279,0.06669194673033874,0.4243696896072197,0.060334187423517524,0.15507808834045267,0.278480263152761,0.11777658606665584,0.23134558180909595,0.1575922103147834,0.057154522709531114,0.0497859919246334,0.050898659855928764,0.22360679774997896,41.586469757128576,37.91495409775999,20.116264029976442,11.146957808907999,48.48459860939269,8.156351087570034,30.19808122484563,10.919168529691731,11.468459054268427,11.275074203063282,5.6714782673282675,6.621746126667438,3.1600374686908546,3.166928787311256,2.02253380596126,2.463502914663137,1.4048640265946286,1.1211404367718705,0.22614194261914788,0.19102339053681033,0.03759275636835584,0.011129676054902962,0.018371058252118568,27.021558524735745,11.79397483065437,13.872848626052068,6.750404697272899,3.861282440377594,7.874901579527897,1.1287896377441313,1.2229301749057104,1.4373982176993307,1.0405780384211785,1.7353379845472956,0.42339304947217327,1.51282251971488,1.5782777656255145,2.036567111356652,0.3856131536134021,0.7675024633904348,0.30822697950273387,0.22489140862246473,0.3439671287951078,0.3462887002589619,0.31127753268532843,0.05659196333221942,0.16604471816668434,0.5332341432034695,0.08998106738547709,0.019960119601394977,0.013075526623353663,0.16222142113076254,61.261064349999145,79.25052737521192,45.61185025082412,27.963788521146526,34.018948477014455,8.894263101043903,9.177933318491636,7.466200949953148,4.992747830946742,2.0914535658929965,3.2584541579440534,2.869290237044793,4.7074064480724065,2.2101324279212307,1.9957549001447257,1.196917534602798,1.1710108399030046,0.3619092781851778,0.6041604834333226,0.5151084237842432,0.6182220582088953,0.3561157125651079,0.3972863137763647,0.918622536913961,0.925609544889315,0.35750324846230347,0.22898669086796855,0.18264874962554117,0.19781366067785366,0.22365730998502967,0.1196866518859988,0.06838577414391617,0.012572898403508172,0.012631942864537917,0.012988108336653278
evaluation,99.24641008035577,65.0615296567695,53.72862636874003,0.0,34.76363931162637,24.50758095136642,25.329699816498866,30.580301073383247,17.021100439840176,14.592412411203483,26.29920227003871,16.31185624532537,18.863672279383255,13.901870325262054,12.860162206537275,10.237408801745175,7.170046090826654,7.944312978081803,6.828382489477842,4.046127603454132,4.690643371966589,2.4099915348638126,4.776149469167763,2.223958511360201,2.1323189358177492,1.2747293368292534,1.8633330910050612,1.0149638194777175,0.2784046933465885,0.15942710462793788,0.1065615342828746,0.046436935155325224,28.19639155792679,15.791898350841901,17.082849218637577,3.895072558029988,5.466159787275697,4.615258284854683,21.739540180097233,2.2897540582402156,2.548655779401339,2.158691258369538,1.3459939773480312,1.1865480059459117,1.6296011044644443,1.2031572545041676,0.5860264705072223,2.744074112145547,1.0547351664871298,1.6428277669367342,0.5390623573588823,0.3623147346963155,1.2192879025674215,0.5658407272992817,0.5441188911783283,0.3623489362674629,0.9175807266541612,0.36377360843297574,0.4377961618261465,0.4293734810987757,0.31448602980080853,0.4303310660948801,0.8479506227751861,0.3640543168086488,0.3080610813225382,1.4931061255923939,0.35391389752808367,0.2884087784786206,0.4772542413813923,0.15922204912137383,0.2916135836708049,0.14329522413540838,0.04205059404595729,0.2981187238951556,0.025586613115279284,0.19860201590716015,0.12071356719992238,0.028000480632790075,0.0046139324107592455,0.01507891472747025,0.020984178933169007,0.006199948540640669,0.009879705944808323,0.038548901311982256,0.015637520984825102,0.007674391418510136,0.07254762501100116,26.140318836002137,22.9144350834388,14.914105894393407,6.254397043098904,21.358925343144595,6.000647940037803,12.608755158730704,7.0977445318403385,6.81652015333405,6.75006518370154,3.330593843330454,3.549060693335313,2.0748165138403483,1.6856129613204496,1.8890822591077168,1.5520938284686714,0.7770483252524439,0.39648857241801744,0.1346054184739145,0.26028286657747224,0.012692033459975806,0.006717766762125569,0.029462782549439483,19.11468377259989,6.878828241759079,4.906849966143356,3.0835812374768334,2.4093912115093414,2.4095417141642534,1.3020735984511684,1.7806178380057878,0.39815151352461503,0.92674589077656,0.358480486927833,0.3275449141116358,0.41287233775723375,0.32981665642458047,0.7800640435641641,0.1837727457883118,0.4482421850833494,0.18901565892421468,0.13318726319654464,0.17867841444310825,0.1594964462266496,0.08427678630669846,0.05567403327532162,0.07186472000289165,0.34562266514972273,0.053681913638636856,0.009284766908852594,0.009378205989492577,0.12216944435630522,43.15492636355786,48.22731588093652,23.03972858183112,12.759283871676745,20.056567421129458,4.632616005125108,5.614279081002242,4.991903369778044,3.2315162767236685,1.1486530692914094,1.459544827349871,1.2054472566377077,1.9455919919396867,0.8407675675535099,0.6836391028277884,0.6453403509091338,0.4771912325258679,0.21197426257891208,0.1592540946649685,0.41206024463785523,0.4022489539100624,0.17274987159150137,0.607136899472003,0.16282733396841084,0.4592523365360205,0.28742940085095653,0.11410179092498951,0.12051963129664593,0.13670839132356477,0.07070668333154731,0.03164289234954323,0.029320155636370658,0.007095589971212617,0.007085963993700794,0.00702554919986499
review,82.12455378305623,59.801985676733615,52.96453258105279,34.76363931162637,0.0,24.3581677561812,27.57941694495473,22.598992699630845,16.5861435643276,16.037652553793958,16.87467029511731,14.817864499899176,25.961245495171763,12.891511184199512,13.97616917942873,10.001743918508911,7.714653281485801,7.160096345079851,7.5897601789800575,7.29747785055459,4.709140585238202,3.8159843319280196,4.063842802813904,4.537090049326525,1.4788618308192063,1.3131647464703329,0.7028008179698573,0.8964733501546521,0.7555054878271309,0.32430859846572846,0.13170679924185727,0.046666636422108276,36.162140641791815,17.955247414425074,15.163876860376616,6.935497143923141,3.369077800852491,4.857159138401687,20.099951510014304,3.3933375169268016,1.690654486226048,2.0213283148374366,1.978553782432317,1.0923311949865322,1.7368575914085542,1.6743342411627764,1.1610508051192623,1.8081320342989302,0.8479512157053126,1.614237964177072,0.8248621598936712,0.4095011847861452,1.3536063777903231,0.6579619856018344,0.2975376176850894,0.46202705956379486,0.2703591588000139,0.5959973029912456,0.3472286782863111,0.4461425183808615,0.26554315591855815,0.37383659975164946,0.3284839922953349,0.3071205836770723,0.11484304171719101,1.5242962862017542,0.30650816280717336,0.367924486364289,0.2968336485091675,0.10190164964741759,0.14305459177289095,0.11461438261996537,0.048399805802203114,0.22658734415805792,0.1401797091850758,0.02323941361148597,0.01177960132511624,0.019186458127921406,0.010053512445524378,0.026399407041467496,0.05751922519661941,0.057790678877465126,0.0,0.06637727324327646,0.02669120310643739,0.026822089039291005,0.048507125007266595,24.731713728561854,26.699434974844372,16.3737804043815,4.908034028803607,19.990451193085853,4.514008785606175,18.129115264055564,9.696382827716416,7.546286796026052,7.812113458617087,3.326279368795645,7.083446528086872,1.2042159317223877,0.9313307798612291,2.5456834885669704,1.184298608006119,0.41399387786562547,0.48371045463037077,0.12753221208720783,0.030822295633856488,0.0938228354785201,0.027461751819054487,0.03895446935658099,16.29636095624163,5.249116658066931,5.265499131138415,3.0570478895652844,1.7804834211182101,2.770764701089576,0.8976539259116834,0.7183757129437045,0.3518074092902722,0.4105098970466781,0.8207659978825655,0.15516115977632147,0.45652968502895713,0.1814055826953564,0.7399526380328314,0.10059716190349946,0.6530058937438725,0.10198366537422199,0.3000473705353973,0.11891302011674057,0.03129606961149455,0.02802204164567906,0.05729869034406626,0.11619808850205712,0.06747822153282751,0.011794946240526792,0.009902931850371777,0.02246765581450569,0.19245008972987526,32.87619731344665,49.144947976406975,26.953365098176267,12.132994834818424,24.392255506691235,4.7018426938475555,7.095447232666784,6.720972964481942,2.464975513465205,1.2115273451522202,1.4258667131438014,1.4494723691191413,1.6987238753187537,1.0183546927621001,1.092135441881954,0.4844171133964654,0.3209914682760959,0.2804493471889197,0.2599711184451192,0.3091103960398506,0.18408624281494843,0.29132836981413085,0.22146356424101388,0.09388865447296538,0.5338963574675595,0.42830419826974375,0.2520406005065862,0.0726177118935654,0.06611417368252208,0.05049833990359967,0.04321198873415307,0.24362042593835354,0.00562481653729632,0.005620017735679955,0.0055897332628954905
processing,60.35763332955581,59.46559361894006,41.85982601793464,24.50758095136642,24.3581677561812,0.0,18.366540102548154,19.512275862094036,17.251885172909002,16.82377130364102,18.31256271661455,14.212995741827845,19.663123262812174,21.211559079067,21.819903496709582,12.477482300542357,7.357225533696148,10.014938896125516,10.487216942598884,6.160075700186762,3.128489668285607,4.553359948057447,5.051748570617287,2.5756196266185025,2.3173316225789806,1.0637691624813927,0.6449799230472217,1.1064405346602568,0.2097138343897783,0.3807194968775439,0.16148090252600042,0.13670600518984938,36.22519116536939,25.69298567550532,22.421724496238244,6.551928697494156,5.830201410045717,4.556535900920127,20.23092166361843,1.4915734961507077,3.3479116271150016,1.9294404803597385,2.100680236393885,1.3653681420551758,2.2263746172363925,1.4076541213203142,1.1308186300837044,2.1359484062537026,0.8622413271646807,1.0687198378115086,0.5812850023215225,0.4108121852917116,2.100399381718409,0.4774671637066684,0.5920570472460019,0.2951833404189532,0.4923866866199163,1.4995522616395507,0.21902257418151652,0.6270866174803423,0.40874935447289,0.2940697449022774,0.7412413671928979,0.3187896362207528,0.49166119568776256,2.009821661743557,0.3070255766611826,0.09782785518902791,0.12972237916980855,0.0929142370271689,0.2290543225014431,0.06925472176464001,0.17610162535942017,0.06655777345859329,0.0297006457984785,0.021295885499998,0.0,0.008933914572869992,0.0,0.021652326748721033,0.14822203198602477,0.12909944487358055,0.01837415911436567,0.04323228524422315,0.010146142332990465,0.010336780075606023,0.023357091793352585,27.271597854573074,31.333541713459386,54.51640837866544,5.7203243920612366,21.528357637339752,5.52518182805296,13.749995608310618,13.923678075965855,10.943081974158392,5.083458549543227,5.463246894565972,5.9069045650973635,1.9249248659449465,1.5006098792059221,4.266841854357932,1.6282871443670983,0.4690634197221739,0.877368061934875,0.2670381280718151,0.08471951603210205,0.05466726582340777,0.021905397716916176,0.021393127492027906,18.198097198558283,10.390259602842606,4.486587512838537,6.142781863277036,4.513067167241788,1.9172987395648668,1.4673777295245236,1.8283837309143616,0.6663928026934546,0.398294484601418,0.7693971213789152,1.5497827082921927,0.6655334104444701,0.786878442298954,1.303438115383027,0.048690827774456075,0.7303430690161199,0.10963980379412601,0.3082662984518788,0.22635589670611916,0.0,0.0,0.11621215253060535,0.13660508167862262,0.19725228269911965,0.05072882553362175,0.005937672798070421,0.030414953233623677,0.03298695623770211,50.36486769402352,52.09938178850143,32.91531614941056,24.884673302229444,23.289189572150597,8.98401631544988,7.056410234091228,5.589350827623568,5.531205376775935,2.0140088958292135,1.8455329013641113,2.2342666906259168,1.4289065039474322,1.197092016555202,1.7365253053940024,0.6266749864775432,0.44281781466968423,0.8845910659984357,0.2666593081072159,0.37900874156971764,0.842559405706161,0.6497302761520208,0.5057223963222734,0.2941520588959974,0.6220283201847586,0.3166014781441416,0.14147349622435634,1.0091111749433026,0.3062929174197211,0.05925641482948568,0.20998217109148398,0.033343648069094275,0.021053798026662976,0.020806259464411975,0.019411072904885092
detailed,86.0182716012614,71.69230392874674,39.27103486635789,25.329699816498866,27.57941694495473,18.366540102548154,0.0,16.394958688849698,14.099895584479007,12.396040282826997,12.398910673204352,11.673582010523365,16.523410880954525,9.984408835634802,8.133993416579449,6.4362865013912876,8.067442024865123,5.70857153396196,5.973359268042116,3.5203770995979218,3.4818772457577567,1.9851296484783243,3.01389139463422,3.0914102729648714,1.488786675151901,0.7744657921836932,1.947314519563911,0.45627554048193075,0.16795884979739567,0.18602725815886195,0.029355496640349074,0.21260634873027218,22.889863311479875,12.292813985571867,11.954840054938328,3.391779455760554,4.045558709962656,3.907798514468252,18.249047384452666,1.1970401452960717,1.7384898091761074,1.80065507839764,1.2212321069320657,1.0744506718538074,1.0606713659548888,2.2811829374001693,0.9427034057830224,2.836392855662702,0.4434895843239347,0.794248845497216,0.6449367565454237,0.45133931809446864,1.2015579009306823,0.34282335870768055,0.5236813143863417,0.4651547325353816,0.3616516376906563,0.22842057667033733,0.2256152295281368,0.30506647057073183,0.4558274093233998,0.3750850008275812,0.48011104100015006,0.32963872204497263,0.3404590696146824,0.8944791947977593,0.051061895105616845,0.3205295755040248,0.3196555807173557,0.5598186592581844,0.17031419796733582,0.03042169310411103,0.02684447280479172,0.23470851283564587,0.012774440873358333,0.03499777381854413,0.03888418719259551,0.0748363731060991,0.03542784315182451,0.05318862822050488,0.0,0.031007432716072057,0.0,0.014307630505634845,0.0299774687965767,0.014834770727423166,0.03946685189819292,72.28403178805297,20.57694314327782,12.89072160630168,4.920733293174788,13.82297544887731,4.7800158191869615,12.754628808652742,5.262197641449961,7.1598327814595875,5.702567399740587,2.145842564021241,4.005140880572258,1.6570444553989159,2.140205587650225,1.656790171006767,1.1021074414711023,1.1154758752503613,0.36910924910316745,0.08757837526319254,0.0751224333041578,0.015218038588185883,0.01439631501497389,0.006494054168326639,16.00588990648852,4.236416391884731,6.200683198944617,2.5301012682114616,1.6885118628782647,2.26713236856392,0.6101155018616038,0.29499107536435243,0.39544811605948244,0.3993877131285804,0.3052882320975725,0.24142970077877887,0.6741130189545532,0.6923118415129711,0.8492925397562634,0.5902678610589235,0.4301944099019491,0.2061189170257131,0.049241867829254535,0.19514787897001473,0.10646670423532235,0.04647688231060906,0.0023261853509662688,0.023695811074535583,0.4910321599454559,0.05470321265621221,0.009844217347046392,0.0,0.09712858623572641,33.805273196464,43.6509732098521,20.966430947565016,12.375038443825126,14.987681575619822,3.5112043120316803,4.027332576024295,2.765301915026665,2.3674979739808566,1.1538371064120374,1.1887295745265327,1.009983715077748,3.1650056474381705,1.1651584484368347,1.168323930286589,0.8909746943097756,0.3027788354606245,0.25156189211899127,0.38178192513157777,0.546566116265758,0.3345752742401112,0.1610755481024211,0.1612251019279652,0.16418975858390386,0.4996472956511024,0.34896410975160375,0.08203948774347426,0.15459467399022137,0.08747461878977436,0.09487549995367077,0.017056683628356824,0.09814304486153459,0.0,0.0,0.0
optimization,112.17284752413626,71.30411981275043,37.0861456020056,30.580301073383247,22.598992699630845,19.512275862094036,16.394958688849698,0.0,10.643473531786768,9.108015746801374,13.210623903068122,9.683739496828165,18.666481600339115,9.584006751996741,6.735461574420609,9.845640501955092,5.083231616531955,4.496705706195146,8.85362125501361,2.5368660756921697,3.4141631093117533,1.2672049851590965,5.446505672902045,2.1873787908850026,1.076508764566918,0.5232988209701539,7.508433077045105,0.3479604273147404,0.15850389049275837,0.06178018031552112,0.10798618780253331,0.0600989343089366,20.360500331960104,11.070597462811891,10.44936941997291,2.7662388126731186,8.771124084805601,3.385259898768469,19.765148864597563,2.001452705922024,0.8578632982500229,1.0619143174345624,0.9914071565092331,0.9583978036666249,0.9313945281834548,1.4239907034053834,0.6113912562940118,4.222713691724375,0.840176020981433,0.7478282006914364,2.505536663212142,0.5116637092573326,0.8603945736674391,0.1671343480950163,2.017488710927872,0.4779803469921316,2.672631305409556,0.4208614679899239,0.5520385534700679,0.26808546492648133,0.9074954435816308,0.9841381284942833,2.45494397596642,1.420569875794036,0.5413305807993699,1.5577579185228478,0.047291059109858286,1.5747378119140663,0.7357023328871668,0.3278840934316549,0.45767805777767406,0.03534022499577266,0.03496054422923154,0.03095446595375656,0.024847218313656314,0.004587638654154983,0.7667234355882004,0.12838922086310198,0.4550643438029677,0.2052820653434823,0.005130364315744587,0.06685030254348254,0.0,0.005584152770928902,0.006445043781814495,0.0574484989621426,0.009323021558836362,18.061206804957884,19.54751607582058,9.179929236972912,4.941937792948202,9.460286979571496,5.415741436162362,14.900634646986862,3.3376427251031076,2.452298034665016,4.744762393184994,1.1803094653679658,1.2934847884691074,0.7965266143207033,1.0753596727024923,1.228058572313911,0.6159089382210209,0.12842607774063694,0.5233722918538932,0.06977592778500395,0.05062942003932038,0.006062499147461117,0.00627777190690124,0.006265314896766386,12.349677160744902,7.064269581867591,2.853774148564075,2.443226744880056,1.532595415538432,2.1449091818012835,0.2531015178691272,0.45018933145042356,0.20402825559740187,0.26523610991666374,0.5091271055531043,0.09053196381437409,1.3857230742555435,1.7508326197792228,0.9593009811965161,0.6153719619789437,0.4931725939481751,0.5314337170937016,0.09381047419842523,0.09620043695445238,0.5242702342798434,0.23680285072064017,0.02700022900168257,0.12410032550587226,0.22928870124925704,0.00603482877991086,0.009502286762911597,0.0,0.0890870806374748,32.30249806561987,37.43381349951371,18.014127826629267,9.516488864317033,9.186325800072517,2.641192238968818,2.2846835249805473,2.8389833832237854,1.7461395695679816,0.799004583679441,0.6876406718717667,0.7244106158764398,4.285439168646786,1.2791278597078628,0.7299482759706749,0.4813032030530946,0.18190547712656477,0.17143858225954767,0.25415748104253966,0.0908136989488651,0.07656308105026628,0.10431176265952757,0.07764311251968423,0.1527843648463683,0.34009912532456466,0.19597775955273675,0.05169963098017723,0.08012965944682976,0.08031820132876043,0.03779149475676836,0.00629516257829267,0.04119213513128251,0.005346447022976533,0.005342325505436668,0.005316291805996238
